drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,phenotype_boost,final_score
niacin/laropiprant combination,MONDO_0005277,migraine disorder,0.7621562204607338,0.0,0.0,0,0.7622
niacin/laropiprant combination,Orphanet_1276,Brachydactyly - arterial hypertension,0.7505287748518205,0.0,0.0,0,0.7505
niacin/laropiprant combination,EFO_0003144,heart failure,0.7411588815184639,0.0,0.0,0,0.7412
niacin/laropiprant combination,EFO_0000274,atopic eczema,0.7274884393114894,0.0,0.0,0,0.7275
niacin/laropiprant combination,MONDO_0005041,glaucoma,0.7228151351671169,0.0,0.0,0,0.7228
niacin/laropiprant combination,Orphanet_309005,Disorder of lipid metabolism,0.7199464230007054,0.0,0.0,0,0.7199
niacin/laropiprant combination,MONDO_0016293,congenital stationary night blindness,0.7188774683758049,0.0,0.0,0,0.7189
niacin/laropiprant combination,MONDO_0013437,retinitis pigmentosa 43,0.708365586668396,0.0,0.0,0,0.7084
niacin/laropiprant combination,MONDO_0021187,hyperlipidemia,0.7076907866373647,0.0,0.0,0,0.7077
niacin/laropiprant combination,Orphanet_79211,Combined hyperlipidemia,0.7076907866373647,0.0,0.0,0,0.7077
niacin/laropiprant combination,HP_0006536,Airway obstruction,0.7062468375000145,0.0,0.0,0,0.7062
niacin/laropiprant combination,MONDO_0014835,"striatal degeneration, autosomal dominant 2",0.7036066594638714,0.0,0.0,0,0.7036
niacin/laropiprant combination,MONDO_0007211,brachydactyly-arterial hypertension syndrome,0.7015940057356027,0.0,0.0,0,0.7016
niacin/laropiprant combination,EFO_0000768,idiopathic pulmonary fibrosis,0.6984274661045389,0.0,0.0,0,0.6984
niacin/laropiprant combination,HP_0100806,Sepsis,0.697738531530229,0.0,0.0,0,0.6977
niacin/laropiprant combination,MONDO_0001134,essential hypertension,0.6939627335325943,0.0,0.0,0,0.694
niacin/laropiprant combination,MONDO_0030900,intellectual developmental disorder with paroxysmal dyskinesia or seizures,0.6873341917315976,0.0,0.0,0,0.6873
niacin/laropiprant combination,EFO_0004190,open-angle glaucoma,0.6841364382762871,0.0,0.0,0,0.6841
niacin/laropiprant combination,HP_0000556,Retinal dystrophy,0.677539696365846,0.0,0.0,0,0.6775
niacin/laropiprant combination,Orphanet_2754,Joubert syndrome with orofaciodigital defect,0.6755720630837286,0.0,0.0,0,0.6756
niacin/laropiprant combination,EFO_0000373,congestive heart failure,0.6745338844174854,0.0,0.0,0,0.6745
niacin/laropiprant combination,EFO_1001145,Raynaud disease,0.6656602107025804,0.0,0.0,0,0.6657
niacin/laropiprant combination,EFO_0000275,atrial fibrillation,0.6637141414845589,0.0,0.0,0,0.6637
niacin/laropiprant combination,EFO_0003778,psoriatic arthritis,0.6630287384547967,0.0,0.0,0,0.663
niacin/laropiprant combination,MONDO_0019797,acrodysostosis,0.6522958213395667,0.0,0.0,0,0.6523
niacin/laropiprant combination,EFO_0003956,seasonal allergic rhinitis,0.6513267909665891,0.0,0.0,0,0.6513
nitroglycerin,EFO_0000537,hypertension,11.145297339214602,1.0,0.0,0,7.8017
nitroglycerin,EFO_0000319,cardiovascular disease,10.693672595148708,1.0,0.0,0,7.4856
nitroglycerin,EFO_0003913,angina pectoris,10.645484360734438,1.0,0.0,0,7.4518
nitroglycerin,EFO_0001645,coronary artery disease,10.488743226716466,1.0,0.0,0,7.3421
nitroglycerin,EFO_0003144,heart failure,9.521634612576564,1.0,0.0,0,6.6651
nitroglycerin,EFO_0001361,pulmonary arterial hypertension,8.957198451292456,1.0,0.0,0,6.27
nitroglycerin,EFO_0000612,myocardial infarction,8.781276206133551,1.0,0.0,0,6.1469
nitroglycerin,MONDO_0014331,Moyamoya disease with early-onset achalasia,8.571058148795336,1.0,0.0,0,5.9997
nitroglycerin,MONDO_0005149,pulmonary hypertension,8.32917525165744,1.0,0.0,0,5.8304
nitroglycerin,MONDO_0001134,essential hypertension,8.17462117557293,1.0,0.0,0,5.7222
nitroglycerin,EFO_0000400,diabetes mellitus,7.845965956086022,1.0,0.0,0,5.4922
nitroglycerin,EFO_1001375,Myocardial Ischemia,7.826064174515964,1.0,0.0,0,5.4782
nitroglycerin,HP_0012531,Pain,7.77781131039075,1.0,0.0,0,5.4445
nitroglycerin,EFO_0000712,stroke,7.500254468984219,1.0,0.0,0,5.2502
nitroglycerin,EFO_0000373,congestive heart failure,7.0791353097390495,1.0,0.0,0,4.9554
nitroglycerin,MONDO_0021661,coronary atherosclerosis,6.988898107307239,1.0,0.0,0,4.8922
nitroglycerin,EFO_0004329,alcohol drinking,6.949670924496786,1.0,0.0,0,4.8648
nitroglycerin,MONDO_0019200,retinitis pigmentosa,6.845162613725323,1.0,0.0,0,4.7916
nitroglycerin,MONDO_0005148,type 2 diabetes mellitus,6.673844903609761,1.0,0.0,0,4.6717
nitroglycerin,EFO_0009552,hemorrhoid,6.3872514947811805,1.0,0.0,0,4.4711
nitroglycerin,HP_0032263,Increased blood pressure,6.25475062756075,1.0,0.0,0,4.3783
nitroglycerin,MP_0001914,hemorrhage,6.163464908701409,1.0,0.0,0,4.3144
nitroglycerin,MONDO_0016820,Moyamoya disease,6.042879442551046,1.0,0.0,0,4.23
nitroglycerin,MONDO_0018852,achromatopsia,5.917282474246671,1.0,0.0,0,4.1421
nitroglycerin,HP_0002093,Respiratory insufficiency,5.8993606399494105,1.0,0.0,0,4.1296
nitroglycerin,HP_0100749,Chest pain,5.7886068004751605,1.0,0.0,0,4.052
nitroglycerin,Orphanet_1872,Cone rod dystrophy,5.773628411637926,1.0,0.0,0,4.0415
nitroglycerin,MONDO_0100096,COVID-19,5.766925599743349,1.0,0.0,0,4.0368
nitroglycerin,MONDO_0004979,asthma,5.741714061669979,1.0,0.0,0,4.0192
nitroglycerin,MONDO_0014917,"developmental and epileptic encephalopathy, 42",5.676318571900374,1.0,0.0,0,3.9734
nitroglycerin,MONDO_0002009,major depressive disorder,5.623683602357094,1.0,0.0,0,3.9366
nitroglycerin,EFO_0000474,epilepsy,5.609346618458622,1.0,0.0,0,3.9265
nitroglycerin,Orphanet_97,Familial paroxysmal ataxia,5.570972205824502,1.0,0.0,0,3.8997
nitroglycerin,MONDO_0010979,Timothy syndrome,5.568298191807099,1.0,0.0,0,3.8978
nitroglycerin,HP_0001250,Seizure,5.532703414267498,1.0,0.0,0,3.8729
nitroglycerin,EFO_0000668,preeclampsia,5.504338854676822,1.0,0.0,0,3.853
nitroglycerin,EFO_0005670,smoking initiation,5.4659405553105564,1.0,0.0,0,3.8262
nitroglycerin,EFO_0000275,atrial fibrillation,5.441562493440749,1.0,0.0,0,3.8091
nitroglycerin,EFO_0000341,chronic obstructive pulmonary disease,5.425677873401536,1.0,0.0,0,3.798
nitroglycerin,EFO_0005138,acquired long QT syndrome,5.422307621293342,1.0,0.0,0,3.7956
nitroglycerin,MONDO_0005090,schizophrenia,5.376326565413978,1.0,0.0,0,3.7634
nitroglycerin,MONDO_0100062,genetic developmental and epileptic encephalopathy,5.365086481529034,1.0,0.0,0,3.7556
nitroglycerin,EFO_1001145,Raynaud disease,5.349108569591144,1.0,0.0,0,3.7444
nitroglycerin,EFO_0000589,metabolic disease,5.334014737439832,1.0,0.0,0,3.7338
nitroglycerin,GO_0009410,response to xenobiotic stimulus,5.3215507353434734,1.0,0.0,0,3.7251
nitroglycerin,EFO_0003777,heart disease,5.307173474979343,1.0,0.0,0,3.715
nitroglycerin,MONDO_0007163,episodic ataxia type 2,5.269069623990863,1.0,0.0,0,3.6883
nitroglycerin,MONDO_0020756,"migraine, familial hemiplegic, 1",5.239606424053178,1.0,0.0,0,3.6677
nitroglycerin,EFO_0009686,respiratory failure,5.190200354176156,1.0,0.0,0,3.6331
nitroglycerin,EFO_0000676,psoriasis,5.184088116534394,1.0,0.0,0,3.6289
olmesartan medoxomil,MONDO_0017609,renal tubular dysgenesis,4.8070045513337725,1.0,0.0,0,3.3649
olmesartan medoxomil,EFO_0000537,hypertension,4.764211662581255,1.0,0.0,0,3.3349
olmesartan medoxomil,MONDO_0009970,renal tubular dysgenesis of genetic origin,4.603030194668649,1.0,0.0,0,3.2221
olmesartan medoxomil,MONDO_0007781,"essential hypertension, genetic",4.099940983287322,1.0,0.0,0,2.87
olmesartan medoxomil,EFO_0000612,myocardial infarction,4.006854785540133,1.0,0.0,0,2.8048
olmesartan medoxomil,EFO_0003086,kidney disease,3.9723875248795526,1.0,0.0,0,2.7807
olmesartan medoxomil,EFO_0003144,heart failure,3.959131572227173,1.0,0.0,0,2.7714
olmesartan medoxomil,MONDO_0001134,essential hypertension,3.906886789900324,1.0,0.0,0,2.7348
olmesartan medoxomil,EFO_0000712,stroke,3.8753344383828896,1.0,0.0,0,2.7127
olmesartan medoxomil,EFO_0000400,diabetes mellitus,3.849825329384962,1.0,0.0,0,2.6949
olmesartan medoxomil,EFO_0000401,diabetic nephropathy,3.8123095524465738,1.0,0.0,0,2.6686
olmesartan medoxomil,EFO_0000373,congestive heart failure,3.810514575802316,1.0,0.0,0,2.6674
olmesartan medoxomil,EFO_0000319,cardiovascular disease,3.80705616206431,1.0,0.0,0,2.6649
olmesartan medoxomil,EFO_0003884,chronic kidney disease,3.629328510815018,1.0,0.0,0,2.5405
olmesartan medoxomil,HP_0000093,Proteinuria,3.5734566920440636,1.0,0.0,0,2.5014
olmesartan medoxomil,MONDO_0005148,type 2 diabetes mellitus,3.569244055144846,1.0,0.0,0,2.4985
olmesartan medoxomil,EFO_0003913,angina pectoris,3.3714486340198695,1.0,0.0,0,2.36
olmesartan medoxomil,EFO_0004194,IGA glomerulonephritis,3.338193878991166,1.0,0.0,0,2.3367
olmesartan medoxomil,EFO_0006834,septic shock,2.930417242859929,1.0,0.0,0,2.0513
olmesartan medoxomil,EFO_0000275,atrial fibrillation,2.5899359389879475,1.0,0.0,0,1.813
olmesartan medoxomil,MONDO_0100096,COVID-19,2.5890865085429944,1.0,0.0,0,1.8124
olmesartan medoxomil,MONDO_0007947,Marfan syndrome,2.5334838058491904,1.0,0.0,0,1.7734
olmesartan medoxomil,HP_0003124,Hypercholesterolemia,2.492207378826713,1.0,0.0,0,1.7445
olmesartan medoxomil,EFO_0003914,atherosclerosis,2.485329280440919,1.0,0.0,0,1.7397
olmesartan medoxomil,EFO_0005251,hypotension,2.386940560477032,1.0,0.0,0,1.6709
olmesartan medoxomil,MONDO_0019719,congenital anomaly of kidney and urinary tract,2.362164171098147,1.0,0.0,0,1.6535
olmesartan medoxomil,HP_0031273,Shock,2.358632403087534,1.0,0.0,0,1.651
olmesartan medoxomil,EFO_0004236,focal segmental glomerulosclerosis,2.304651014947832,1.0,0.0,0,1.6133
olmesartan medoxomil,EFO_0003896,left ventricular hypertrophy,2.2791145131946595,1.0,0.0,0,1.5954
olmesartan medoxomil,EFO_0001645,coronary artery disease,2.2596560979532905,1.0,0.0,0,1.5818
olmesartan medoxomil,Orphanet_309005,Disorder of lipid metabolism,2.2474471138645407,1.0,0.0,0,1.5732
olmesartan medoxomil,MONDO_0005147,type 1 diabetes mellitus,2.191563407180455,1.0,0.0,0,1.5341
olmesartan medoxomil,EFO_0000195,metabolic syndrome,2.1795478877304366,1.0,0.0,0,1.5257
olmesartan medoxomil,EFO_0008583,acute myocardial infarction,2.1677905128449835,1.0,0.0,0,1.5175
olmesartan medoxomil,EFO_0005670,smoking initiation,2.132606653726835,1.0,0.0,0,1.4928
olmesartan medoxomil,EFO_0003777,heart disease,2.1015483742426624,1.0,0.0,0,1.4711
olmesartan medoxomil,MONDO_0005149,pulmonary hypertension,2.0930140811562308,1.0,0.0,0,1.4651
olmesartan medoxomil,EFO_0008585,ST Elevation Myocardial Infarction,2.075841776384434,1.0,0.0,0,1.4531
olmesartan medoxomil,EFO_0000266,aortic stenosis,2.0719759787209076,1.0,0.0,0,1.4504
olmesartan medoxomil,EFO_0008620,Polycystic Kidney Disease,2.0631411461996025,1.0,0.0,0,1.4442
olmesartan medoxomil,MONDO_0024327,chronic renal failure syndrome,2.060198006190759,1.0,0.0,0,1.4421
olmesartan medoxomil,MONDO_0005180,Parkinson disease,2.0156107609237104,1.0,0.0,0,1.4109
olmesartan medoxomil,EFO_0005423,adolescent idiopathic scoliosis,1.9817866224931855,1.0,0.0,0,1.3873
olmesartan medoxomil,MONDO_0003689,familial hemolytic anemia,1.9817866224931855,1.0,0.0,0,1.3873
olmesartan medoxomil,MONDO_0007254,breast cancer,1.95616896197251,1.0,0.0,0,1.3693
olmesartan medoxomil,MONDO_0004975,Alzheimer disease,1.9247673512646024,1.0,0.0,0,1.3473
olmesartan medoxomil,EFO_0005772,neurodegenerative disease,1.8782345851893436,1.0,0.0,0,1.3148
olmesartan medoxomil,EFO_1001249,non-alcoholic steatohepatitis,1.854293553276344,1.0,0.0,0,1.298
olmesartan medoxomil,HP_0012531,Pain,1.8231961268624737,1.0,0.0,0,1.2762
olmesartan medoxomil,EFO_1001461,endothelial dysfunction,1.7990406760443824,1.0,0.0,0,1.2593
pactimibe sulfate,EFO_0004911,familial hypercholesterolemia,2.9697614252457183,0.0,0.0,0,2.9698
pactimibe sulfate,MONDO_0011369,"hypercholesterolemia, autosomal dominant, 3",2.741653613949166,0.0,0.0,0,2.7417
pactimibe sulfate,HP_0003124,Hypercholesterolemia,2.6890141186019783,0.0,0.0,0,2.689
pactimibe sulfate,EFO_0001645,coronary artery disease,2.522959374402546,0.0,0.0,0,2.523
pactimibe sulfate,EFO_0000319,cardiovascular disease,2.4913512311300523,0.0,0.0,0,2.4914
pactimibe sulfate,EFO_0000589,metabolic disease,2.3995172167298993,0.0,0.0,0,2.3995
pactimibe sulfate,MONDO_0018328,homozygous familial hypercholesterolemia,2.296730590323977,0.0,0.0,0,2.2967
pactimibe sulfate,Orphanet_309005,Disorder of lipid metabolism,2.2170512532759004,0.0,0.0,0,2.2171
pactimibe sulfate,EFO_0003914,atherosclerosis,2.1564363580273382,0.0,0.0,0,2.1564
pactimibe sulfate,MONDO_0021187,hyperlipidemia,2.1040568357817544,0.0,0.0,0,2.1041
pactimibe sulfate,EFO_0000612,myocardial infarction,2.0810436737369216,0.0,0.0,0,2.081
pactimibe sulfate,HP_0003077,Hyperlipidemia,1.7967920763748404,0.0,0.0,0,1.7968
pactimibe sulfate,MONDO_0007750,"hypercholesterolemia, familial, 1",1.7836214902334102,0.0,0.0,0,1.7836
pactimibe sulfate,EFO_1001375,Myocardial Ischemia,1.7694639103980672,0.0,0.0,0,1.7695
pactimibe sulfate,MONDO_0021661,coronary atherosclerosis,1.763336321760802,0.0,0.0,0,1.7633
pactimibe sulfate,MONDO_0001336,familial hyperlipidemia,1.7148713527001924,0.0,0.0,0,1.7149
pactimibe sulfate,GO_0036273,response to statin,1.6929627454314395,0.0,0.0,0,1.693
pactimibe sulfate,EFO_0003913,angina pectoris,1.687236594810492,0.0,0.0,0,1.6872
pactimibe sulfate,EFO_0003777,heart disease,1.642982730620368,0.0,0.0,0,1.643
pactimibe sulfate,EFO_0000195,metabolic syndrome,1.641838259890651,0.0,0.0,0,1.6418
pactimibe sulfate,HP_0001626,Abnormality of the cardiovascular system,1.544989115822175,0.0,0.0,0,1.545
pactimibe sulfate,MONDO_0009387,familial lipoprotein lipase deficiency,1.5379698591500608,0.0,0.0,0,1.538
pactimibe sulfate,HP_0003146,Hypocholesterolemia,1.519787603332834,0.0,0.0,0,1.5198
pactimibe sulfate,HP_0000924,Abnormality of the skeletal system,1.5023777048523923,0.0,0.0,0,1.5024
pactimibe sulfate,HP_0003119,Abnormal circulating lipid concentration,1.4715700044219706,0.0,0.0,0,1.4716
pactimibe sulfate,EFO_0000400,diabetes mellitus,1.4418160359973236,0.0,0.0,0,1.4418
pactimibe sulfate,EFO_0004214,Abdominal Aortic Aneurysm,1.4288552428438437,0.0,0.0,0,1.4289
pactimibe sulfate,MONDO_0021511,benign neoplasm of adrenal gland,1.3547010903713852,0.0,0.0,0,1.3547
pactimibe sulfate,EFO_0000712,stroke,1.20277799938547,0.0,0.0,0,1.2028
pactimibe sulfate,EFO_0008583,acute myocardial infarction,1.1998707733605194,0.0,0.0,0,1.1999
pactimibe sulfate,EFO_0005772,neurodegenerative disease,1.1945285932663348,0.0,0.0,0,1.1945
pactimibe sulfate,EFO_0003144,heart failure,1.1943910450436237,0.0,0.0,0,1.1944
pactimibe sulfate,HP_0011428,Short fetal femur length,1.187066470233723,0.0,0.0,0,1.1871
pactimibe sulfate,Orphanet_79211,Combined hyperlipidemia,1.1826198710376177,0.0,0.0,0,1.1826
pactimibe sulfate,EFO_0004264,vascular disease,1.1630272440108385,0.0,0.0,0,1.163
pactimibe sulfate,EFO_0005672,acute coronary syndrome,1.1541008061604114,0.0,0.0,0,1.1541
pactimibe sulfate,EFO_0003776,coronary artery bypass,1.1279602973638454,0.0,0.0,0,1.128
pactimibe sulfate,EFO_0003940,physical activity,1.1225894210654916,0.0,0.0,0,1.1226
pactimibe sulfate,EFO_0003951,percutaneous transluminal coronary angioplasty,1.1225894210654916,0.0,0.0,0,1.1226
pactimibe sulfate,EFO_0004329,alcohol drinking,1.1225894210654916,0.0,0.0,0,1.1226
pactimibe sulfate,EFO_1000985,intermediate coronary syndrome,1.118232710706178,0.0,0.0,0,1.1182
pactimibe sulfate,EFO_0003086,kidney disease,1.053370520411149,0.0,0.0,0,1.0534
pactimibe sulfate,EFO_0003769,endocrine neoplasm,0.9968458962306624,0.0,0.0,0,0.9968
pactimibe sulfate,EFO_0003894,acne,0.9955008356694512,0.0,0.0,0,0.9955
pactimibe sulfate,MONDO_0000627,benign endocrine neoplasm,0.9933934657064296,0.0,0.0,0,0.9934
pactimibe sulfate,HP_0003040,Arthropathy,0.9594178191147148,0.0,0.0,0,0.9594
pactimibe sulfate,EFO_0009578,placental retention,0.9588206730453008,0.0,0.0,0,0.9588
pactimibe sulfate,MONDO_0100096,COVID-19,0.9519017092954246,0.0,0.0,0,0.9519
pactimibe sulfate,EFO_0003884,chronic kidney disease,0.858094158148282,0.0,0.0,0,0.8581
pactimibe sulfate,EFO_0020092,neuroinflammatory disorder,0.8564903946660308,0.0,0.0,0,0.8565
placebo matching with bms-823778,Orphanet_168588,Hyperandrogenism due to cortisone reductase deficiency,1.1317646901471916,0.0,0.0,0,1.1318
placebo matching with bms-823778,EFO_0003948,gastroesophageal reflux disease,1.0109868380533782,0.0,0.0,0,1.011
placebo matching with bms-823778,HP_0004398,Peptic ulcer,1.0109868380533782,0.0,0.0,0,1.011
placebo matching with bms-823778,HP_0030839,Knee pain,0.6306784414620139,0.0,0.0,0,0.6307
placebo matching with bms-823778,MONDO_0005148,type 2 diabetes mellitus,0.263874102158652,0.0,0.0,0,0.2639
placebo matching with bms-823778,MONDO_0017919,exstrophy-epispadias complex,0.237685068864794,0.0,0.0,0,0.2377
placebo matching with bms-823778,EFO_0000537,hypertension,0.2036828992910804,0.0,0.0,0,0.2037
placebo matching with bms-823778,EFO_0000616,neoplasm,0.1976207380265295,0.0,0.0,0,0.1976
placebo matching with bms-823778,EFO_0000319,cardiovascular disease,0.1873221405556315,0.0,0.0,0,0.1873
placebo matching with bms-823778,Orphanet_309005,Disorder of lipid metabolism,0.1868056088109242,0.0,0.0,0,0.1868
placebo matching with bms-823778,EFO_0000756,melanoma,0.1858515673539529,0.0,0.0,0,0.1859
placebo matching with bms-823778,EFO_0000195,metabolic syndrome,0.1815993585536852,0.0,0.0,0,0.1816
placebo matching with bms-823778,HP_0001513,Obesity,0.1738834519039859,0.0,0.0,0,0.1739
placebo matching with bms-823778,MONDO_0007763,nonpapillary renal cell carcinoma,0.1547841481444171,0.0,0.0,0,0.1548
placebo matching with bms-823778,MONDO_0004975,Alzheimer disease,0.1534628088947827,0.0,0.0,0,0.1535
placebo matching with bms-823778,EFO_0003095,non-alcoholic fatty liver disease,0.1514829666324061,0.0,0.0,0,0.1515
placebo matching with bms-823778,MONDO_0011719,gastrointestinal stromal tumor,0.1503688178721023,0.0,0.0,0,0.1504
placebo matching with bms-823778,EFO_1001069,ocular hypertension,0.1496673168008001,0.0,0.0,0,0.1497
placebo matching with bms-823778,EFO_1001110,pituitary-dependent Cushing's disease,0.1485531680404963,0.0,0.0,0,0.1486
placebo matching with bms-823778,EFO_1001132,pseudotumor cerebri,0.1485531680404963,0.0,0.0,0,0.1486
placebo matching with bms-823778,MONDO_0013616,"pigmented nodular adrenocortical disease, primary, 3",0.1430158487017868,0.0,0.0,0,0.143
placebo matching with bms-823778,EFO_0000729,ulcerative colitis,0.1281496140417894,0.0,0.0,0,0.1281
placebo matching with bms-823778,MONDO_0013310,congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency,0.1249109313468514,0.0,0.0,0,0.1249
placebo matching with bms-823778,MONDO_0018479,congenital adrenal hyperplasia,0.1131938002176571,0.0,0.0,0,0.1132
placebo matching with bms-823778,HP_0000855,Insulin resistance,0.1090347159755504,0.0,0.0,0,0.109
placebo matching with bms-823778,MONDO_0008725,congenital lipoid adrenal hyperplasia due to STAR deficency,0.1067874448459106,0.0,0.0,0,0.1068
placebo matching with bms-823778,MONDO_0958023,"lipodystrophy, congenital generalized, type 5",0.1022029290211055,0.0,0.0,0,0.1022
placebo matching with bms-823778,MONDO_0007080,glucocorticoid-remediable aldosteronism,0.0950628860583145,0.0,0.0,0,0.0951
placebo matching with bms-823778,EFO_0000384,Crohn's disease,0.0929413428395162,0.0,0.0,0,0.0929
placebo matching with bms-823778,MONDO_0008733,familial glucocorticoid deficiency,0.0909442494743917,0.0,0.0,0,0.0909
placebo matching with bms-823778,MONDO_0012923,congenital generalized lipodystrophy type 3,0.0899823677113296,0.0,0.0,0,0.09
placebo matching with bms-823778,Orphanet_228429,Generalized congenital lipodystrophy with myopathy,0.0899823677113296,0.0,0.0,0,0.09
placebo matching with bms-823778,Orphanet_411,Hyperlipoproteinemia type 1,0.0869036033036903,0.0,0.0,0,0.0869
placebo matching with bms-823778,MONDO_0012381,hyperinsulinism due to INSR deficiency,0.0810951744333069,0.0,0.0,0,0.0811
placebo matching with bms-823778,EFO_0000389,cutaneous melanoma,0.0799917545129171,0.0,0.0,0,0.08
placebo matching with bms-823778,HP_0040175,Platelet-activating factor acetylhydrolase deficiency,0.0798324725049626,0.0,0.0,0,0.0798
placebo matching with bms-823778,EFO_1001354,Kleine-Levin Syndrome,0.07963935338651,0.0,0.0,0,0.0796
placebo matching with bms-823778,EFO_0004246,mucocutaneous lymph node syndrome,0.078444325679162,0.0,0.0,0,0.0784
placebo matching with bms-823778,MONDO_0007762,hyperlipoproteinemia type V,0.0781835323397132,0.0,0.0,0,0.0782
placebo matching with bms-823778,Orphanet_70470,Hyperlipoproteinemia type 5,0.0781835323397132,0.0,0.0,0,0.0782
placebo matching with bms-823778,MONDO_0014098,CIDEC-related familial partial lipodystrophy,0.0770025346537912,0.0,0.0,0,0.077
placebo matching with bms-823778,MONDO_0007254,breast cancer,0.0765217564437655,0.0,0.0,0,0.0765
placebo matching with bms-823778,EFO_0001073,obesity,0.0749663632775876,0.0,0.0,0,0.075
placebo matching with bms-823778,EFO_0003875,peripheral vascular disease,0.074276584020248,0.0,0.0,0,0.0743
